,Cell.line.name,Drug.name,IC50,A1BG,A1CF,A2M,A2ML1,A3GALT2,A4GALT,A4GNT,AAAS,AACS,AACSP1,AADAC,AADACL2,AADACL3,AADACL4,AADAT,AAGAB,AAK1,AAMDC,AAMP,AANAT,AAR2,AARD,AARS1,AARS2,AASDH
116,A704,AICA Ribonucleotide,7.81555354,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
117,A704,Tozasertib,1.938167037,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
118,A704,Masitinib,3.092972579,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
119,A704,FGFR_3831,1.873485223,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
120,A704,JW-7-52-1,-2.696392646,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
121,A704,A-83-01,3.506460581,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
122,A704,AKT inhibitor VIII,3.204505098,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
123,A704,Amuvatinib,3.206875235,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
124,A704,Pevonedistat,0.932245018,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
125,A704,PFI-1,2.924874484,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
126,A704,PAC-1,1.340067462,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
127,A704,Idelalisib,3.587907282,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
128,A704,Cytarabine,0.652634778,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
129,A704,NPK76-II-72-1,3.165210284,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
130,A704,CAY10566,2.67560021,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
131,A704,AZD1480,0.669367516,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
132,A704,KIN001-270,3.358096867,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
133,A704,AZD5438,0.835062457,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
134,A704,IC-87114,5.166453587,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
135,A704,Bryostatin 1,-3.08398171,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
136,A704,Sphingosine Kinase 1 Inhibitor II,3.489441094,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
137,A704,KIN001-260,4.597417644,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
138,A704,AZD3514,3.877858355,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
139,A704,WZ3105,3.325827228,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
140,A704,JW-7-24-1,2.329821682,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
141,A704,HG-5-88-01,3.40365607,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
142,A704,IGFR_3801,-0.12539042,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
143,A704,AZD1332,-0.063457999,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
144,A704,Cabozantinib,2.218969102,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
145,A704,QL-XII-47,1.990545549,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
146,A704,CI-1033,2.427116687,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
147,A704,Axitinib,1.45351164,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
148,A704,LFM-A13,2.903252266,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
149,A704,IAP_7638,4.278932059,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
150,A704,RAF_9304,3.271612888,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
151,A704,KU-55933,2.776109746,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
152,A704,AZD6482,0.521450565,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
153,A704,Crizotinib,2.858449216,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
154,A704,Selumetinib,2.415484772,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
155,A704,Obatoclax Mesylate,-2.160967003,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
156,A704,Ispinesib Mesylate,0.429357435,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
157,A704,BAY-61-3606,3.875088065,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
158,A704,Lenalidomide,4.010284851,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
159,A704,Ara-G,5.160490129,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
160,A704,WYE-125132,3.305353467,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
161,A704,Doramapimod,4.279632117,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
162,A704,Pazopanib,0.246420897,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
163,A704,WH-4-023,-3.814221605,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
164,A704,Thapsigargin,-3.539587215,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
165,A704,Sunitinib,2.457729276,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
166,A704,Voxtalisib,3.674321397,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
167,A704,Imatinib,2.88980317,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
168,A704,BMS-509744,3.389698548,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
169,A704,KIN001-266,2.775029299,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
170,A704,CD532,0.90842338,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
171,A704,OSU-03012,1.680691788,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
172,A704,RO-3306,2.186091311,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
173,A704,XMD14-99,4.747014441,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
174,A704,PI3Ka_4409,2.576622571,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
175,A704,ZM447439,2.523064493,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
176,A704,AKT inhibitor VIII,2.534128513,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
177,A704,BMS-754807,0.913230484,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
178,A704,QS11,4.676614329,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
179,A704,MPS-1-IN-1,5.220072789,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
180,A704,UNC1215,2.241411053,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
181,A704,Ruxolitinib,4.017316455,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
182,A704,Z-LLNle-CHO,-0.407102475,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
183,A704,CCT007093,3.672795071,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
184,A704,AZD8835,2.375426586,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
185,A704,GSK690693,4.691540204,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
186,A704,SB52334,4.809196765,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
187,A704,Elesclomol,-3.763541737,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
188,A704,rTRAIL,-0.277147154,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
189,A704,NG-25,1.013011536,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
190,A704,GSK269962A,1.90445132,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
191,A704,BX795,1.403216792,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
192,A704,CP724714,4.749262079,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
193,A704,XMD11-85h,3.60614739,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
194,A704,Torin 2,1.322394275,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
195,A704,Vorinostat,1.748002123,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
196,A704,CHIR-99021,1.904652443,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
197,A704,MK-2206,1.002413986,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
198,A704,BX-912,2.925964045,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
199,A704,IAP_5620,4.138613164,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
200,A704,Fulvestrant,3.547523257,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
201,A704,Temsirolimus,-1.789852015,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
202,A704,PARP_9482,0.548303636,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
203,A704,SN-38,-3.105833121,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
204,A704,YK-4-279,1.699842865,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
205,A704,Bleomycin,1.978749583,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
206,A704,AZD4547,-0.015895628,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
207,A704,QL-XI-92,3.454942204,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
208,A704,RU-SKI 43,4.042187585,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
209,A704,GW441756,1.645335441,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
210,A704,Mitomycin-C,0.964992665,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
211,A704,UNC0642,0.958707439,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
212,A704,Pilaralisib,3.683886076,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
213,A704,SL0101,4.716582298,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
214,A704,AZD4877,-2.197267233,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
215,A704,CHIR-99021,1.160767814,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
216,A704,MCT4_1422,4.639209586,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
217,A704,AST-1306,0.718340093,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
218,A704,PHA-665752,2.641364705,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
219,A704,AZD7762,-0.639216684,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
220,A704,TPCA-1,2.878597677,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
221,A704,Cisplatin,3.771737115,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
222,A704,CMK,1.14633625,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
223,A704,Alisertib,1.826554595,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
224,A704,THZ-2-49,2.676379498,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
225,A704,Etoposide,4.833907717,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
226,A704,UNC0638,3.082586917,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
227,A704,CGP-082996,3.223204894,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
228,A704,ICL1100013,2.797575446,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
229,A704,QL-X-138,4.443621099,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
230,A704,BPTES,3.109320142,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
231,A704,TL-2-105,4.283224391,3.119,3.976,3.275,2.676,2.817,4.08,3.172,4.525,6.947,3.352,2.956,2.802,3.063,2.829,3.806,8.14,8.557,8.098,9.048,2.92,7.214,3.299,7.949,5.558,6.053
